user_189 0.099707 -0.165731 -0.152885 0.300946 -0.206627 0.003027 -0.010916 -0.22205 0.165695 -0.30427 0.051985 0.149554 -0.254529 0.175203 -0.14431 0.131656 0.151854 0.170875 0.301755 0.443976 0.211112 -0.002795 0.057822 0.124563 0.135031 -0.106459 0.190342 -0.739139 -0.436699 0.123759 -0.139334 0.045182 -0.174091 -0.365408 0.110865 0.056944 -0.135787 -0.090862 -0.29249 -0.224379 0.07621 0.058666 -0.621421 0.121647 0.073201 -0.008888 0.2061 -0.037766 -0.288835 0.274079 0.211964 -0.287554 -0.061544 -0.282212 -0.248207 0.110603 0.183003 0.334589 -0.15793 -0.003645 0.020881 -0.176894 0.067682 0.114505 0.23157 0.219734 0.02198 -0.389696 0.000169 0.391471 0.128752 -0.398923 0.098833 -0.060093 0.142709 -0.372634 -0.072802 0.259847 0.122529 -0.05239 0.394605 -0.162774 -0.811777 -0.105123 -0.096722 0.241832 0.031712 0.263769 0.226675 -0.394973 -0.056498 0.186132 0.454143 -0.049229 0.141555 -0.310328 0.37999 0.196069 -0.035615 -0.077709 0.034172 -0.207804 0.53983 -0.143111 -0.310186 0.191289 -0.197164 -0.007769 -0.07847 0.091285 -0.077934 0.042932 -0.529835 -0.211532 0.07096 0.223686 -0.083888 -0.083539 0.033497 0.196709 0.335899 -0.113105 -0.003658 0.205311 0.089938 0.288577 0.087864 -0.023928
user_188 -0.079625 -0.079498 -0.468311 -0.3304 -0.167104 -0.149819 -0.006668 -0.461804 0.071589 -0.038426 -0.322219 0.067223 0.517779 0.321052 0.300624 -0.150681 0.105243 0.295668 0.023452 -0.252233 -0.019158 0.126075 -0.387504 0.376994 -0.019396 -0.370477 0.137575 -0.072546 0.067516 0.120837 -0.009754 0.222482 0.145256 -0.472391 -0.262606 0.010306 -0.117623 -0.323734 -0.286068 -0.032402 0.378716 0.696481 -0.024189 -0.006657 -0.344968 0.066686 -0.1871 -0.244235 -0.079901 0.241416 0.022613 -0.201109 0.032348 0.076648 -0.001856 -0.126784 -0.103081 -0.301017 -0.183917 -0.106763 -0.028756 0.197006 0.069657 0.089754 0.112139 -0.309831 -0.197426 -0.116851 0.152449 0.193812 -0.189263 -0.012926 0.042513 -0.257163 -0.091392 -0.178869 0.592156 -0.114936 0.177061 0.299435 -0.330085 -0.024905 -0.652008 -0.348165 -0.431093 0.397988 -0.388544 0.129183 -0.284285 0.447136 -0.151037 -0.009379 -0.269956 -0.459348 0.090046 0.135141 0.053655 0.351875 0.019119 0.001827 0.106452 -0.172257 -0.52409 0.240066 -0.39603 -0.398802 0.136037 0.354536 0.205716 0.02426 -0.250065 -0.02537 0.093659 -0.263259 -0.014563 -0.231246 -0.591247 -0.250224 0.548041 -0.234923 0.006794 -0.153442 0.066488 -0.073976 -0.181124 0.008915 0.290038 -0.290231
user_185 -0.166445 0.349463 -0.388862 0.027163 0.292288 -0.13815 0.037356 -0.215124 0.072383 -0.313116 0.05437 0.406496 0.208645 0.00644 -0.056263 -0.171861 0.356771 0.181408 0.338048 0.030995 -0.127664 0.097833 -0.22491 -0.176617 0.035032 -0.134655 -0.226244 0.023557 0.132463 0.127804 -0.238023 -0.165339 -0.05438 0.236856 -0.248042 0.088783 -0.250111 -0.063558 0.38219 0.080495 -0.153689 0.233728 -0.181647 -0.063581 -0.089942 -0.360025 0.205327 0.290521 -0.052208 -0.019493 -0.367906 -0.152539 0.087389 0.265943 0.04343 -0.288371 0.065233 0.054063 -0.373047 -0.133236 0.008852 -0.01142 0.005817 0.039587 0.053251 0.091954 0.110132 0.118751 0.321824 0.318633 0.294106 -0.188124 -0.028362 0.034334 -0.122547 0.091872 0.221555 -0.26814 0.262164 0.219381 0.063312 -0.069923 -0.589747 0.522788 0.152058 0.264783 -0.243698 0.111864 -0.300061 -0.274847 -0.26983 -0.056853 0.170977 -0.029686 -0.112349 0.131612 0.415945 0.448101 -0.393655 -0.032145 0.122843 0.116126 0.080482 -0.193159 0.238432 -0.065911 0.212268 -0.310264 -0.001623 -0.224328 -0.092319 0.537031 -0.091358 0.120043 0.266243 -0.030853 0.049606 0.706203 0.192837 0.049108 -0.013938 -0.309683 0.133008 -0.078545 -0.174845 0.187245 0.52317 0.126126
user_184 -0.220077 -0.277643 0.042071 0.046259 0.03862 0.131806 -0.35938 0.368745 0.604863 0.213891 -0.600288 -0.516664 0.546234 -0.172996 -0.072377 0.134448 -0.649217 -0.279054 0.452102 -1.001597 -0.362373 0.31076 0.5573 0.317175 0.102764 -0.185993 -0.297097 -0.057453 0.33423 0.014752 -0.320679 0.005206 -0.391157 0.150078 -0.111893 0.22822 -0.091845 -0.469946 -0.012684 0.2875 0.609275 -0.796322 -0.101041 0.279611 -0.16345 0.138214 -0.295422 -0.155655 0.307391 -0.095981 -0.311761 0.832635 -0.236617 -0.127763 -0.54821 -0.938509 -0.422074 -0.066162 -0.795998 0.061712 0.123281 0.409049 -0.320571 -0.271237 -0.298615 0.910901 0.285771 -0.378961 -0.631011 -0.064471 -0.626676 0.380653 -0.478542 -0.356597 -0.040848 -0.511363 -0.149816 0.316428 -0.428772 -0.193339 -0.208769 0.043301 -1.202901 0.000775 0.204148 -0.218671 -0.510069 -0.08216 0.388598 -0.241713 0.365425 0.035333 -0.432329 -0.342835 -0.467834 -0.472999 0.177567 -0.529046 -0.284706 -0.012772 0.416149 0.093047 0.694338 -0.205755 0.363569 -0.54432 0.205106 1.031824 -0.286619 -0.412908 -0.57141 0.138838 -0.029194 0.550992 -0.429872 -0.02568 -0.315238 0.135353 -0.615693 -0.581321 0.483356 -0.475778 -0.764906 0.777155 -0.050472 -0.398414 0.396647 -0.261549
user_187 -0.223743 0.10597 -0.10516 0.236486 -0.302596 0.280392 -0.128634 -0.060074 -0.029539 -0.507961 0.146109 0.02945 0.97492 -1.083059 0.112556 0.060769 -0.210464 0.347124 0.010571 0.131792 0.562302 0.683121 0.050803 -0.355324 -0.069559 0.280109 -0.220186 -0.158078 -0.320646 0.040101 0.620885 0.612238 0.853334 0.158395 -0.543603 1.1542 0.060691 -0.131109 0.384839 0.185131 -0.012985 -0.162841 -0.162723 -0.383984 -0.322829 0.904632 -0.320187 -0.148313 -0.39569 0.45849 0.237372 0.013566 -0.194508 0.887818 -0.346339 0.073563 -0.569027 0.25601 0.211664 0.056134 0.125043 0.355461 0.355606 -0.259336 -0.461623 -0.333229 0.409216 0.106752 -0.219444 -0.018626 0.25303 -0.152851 -0.531219 -0.203681 -0.173603 0.018634 0.151088 0.209043 0.416498 -0.142171 0.377643 -0.477216 -0.94219 -0.222186 -0.319798 0.361524 0.590386 0.160929 -0.003116 0.330764 -0.099749 0.201873 0.096904 -0.443266 0.904664 0.243194 -0.07871 0.209921 0.972404 -0.502849 -0.47136 -0.179858 -0.156674 -0.1144 -0.015522 -0.057272 0.064121 -0.421754 0.441971 0.008173 0.386257 0.205026 -0.058757 0.094355 -0.851911 0.021522 0.309263 0.413277 0.172675 -0.421937 -0.399755 -0.180601 -0.590248 0.179693 -0.653048 0.156841 0.393963 0.376394
user_186 0.5604869046710357 0.825351069837845 0.42496588196095497 0.7363194967949566 0.9918260291913406 0.34202535595935313 0.3509588581854963 0.8645817807229416 0.4098808441658337 0.7623351068328554 0.7356570866317432 0.9260810549278798 0.8840710285099047 0.9132450020615429 0.11472094716040415 0.2528770991412784 0.41724724536214153 0.38332189609416556 0.8991484971732626 0.6656739934945435 0.1876783070628928 0.7987348508438997 0.38418709208265667 0.6848206073152286 0.9089847399471416 0.35809283820458915 0.3949329778649141 0.5313551599255117 0.5577321720660959 0.11783215427782967 0.8878673466197942 0.5650722816545795 0.2985701492947681 0.6398526232083088 0.7075441611546908 0.4845957121984349 0.6776948447640068 0.030099986775427134 0.6818226410859103 0.18403352294806996 0.09879442965641505 0.4193983213978699 0.7106124091890332 0.21695800698801215 0.227675827155974 0.9645578446814423 0.42887135794473863 0.11723513897229187 0.39780022389430103 0.6887234041986058 0.7084502003673174 0.787308950253866 0.2108159631833293 0.25886467971668736 0.23357547702720416 0.04841879074750799 0.709402335457542 0.057727238776527856 0.7220553192989613 0.33760573766668156 0.29760883332317245 0.3181451372541869 0.7518103381234514 0.9770249597906281 0.765168195759007 0.13713942433088866 0.3445646992841521 0.1198348370468002 0.9988777127818746 0.8568891641472018 0.7204049529523289 0.5241794487736848 0.24337069805774536 0.5519052145851228 0.31473607633034284 0.1756130947884963 0.847306647064941 0.28655909220724207 0.3341981474158384 0.2622721492279353 0.9527995396387998 0.41661633908425755 0.8933577423460299 0.38394196349446463 0.5315268675465413 0.8961390108401198 0.20216001513422854 0.3011250324527579 0.6083973985445649 0.39020517096217844 0.6254840761701247 0.27482491051770475 0.4189271559265485 0.8584901511860328 0.34765678056374905 0.4619014331379655 0.23449493319654258 0.2397196961186916 0.15227955092299617 0.3567455240144317 0.6092035622001376 0.8851762327633139 0.28493792710702315 0.47660985559133573 0.1363089288463345 0.8552974007099703 0.3497551103778521 0.9001797916503086 0.04999204439905525 0.9645553978848399 0.6114088547429275 0.7079528931593301 0.8633256859735365 0.13234307710362714 0.08163123644260806 0.4982652301812065 0.4758814786774692 0.1908326492748027 0.763727181056037 0.061388295546530025 0.3023936653493544 0.5197697262112867 0.6425859558294689 0.7662978350552083 0.6115599871061953 0.8807175310929832 0.37228322779221645 0.019049497162039852
user_181 0.6619630609298771 0.38423213667238654 0.9354894551936495 0.37537237876648233 0.4454829149617786 0.7128150815004071 0.45045242473668934 0.6305340483661248 0.5539529824342069 0.5573577140277186 0.30195965028897953 0.4184108847884578 0.9607667142399973 0.5395932746529342 0.1200547301691296 0.9305367522558171 0.2487219627250633 0.7497241601176915 0.10256457861217783 0.9743037364465791 0.45222895692908993 0.629239583907551 0.8474085940412555 0.6875134393534866 0.7806155135857177 0.06711570756877094 0.6540013848025854 0.637556560102595 0.07226862232301523 0.6819169161311923 0.4088050957908701 0.29538792910736666 0.808143762621233 0.4098945723195986 0.7406859467973069 0.5017425371518182 0.03677917886395743 0.017190441097618026 0.17452976823076194 0.8787048785663546 0.34555717491219173 0.8737261883275038 0.8740069134282146 0.0006423334699606764 0.08228681491357248 0.7610308099862909 0.5310680459333403 0.6504812431049545 0.5250247851125763 0.4773395165626919 0.015110293309914091 0.5356089620027699 0.6458562242293326 0.05994048924429929 0.6658573989413337 0.0651927779567043 0.4377474269141566 0.5360779855837869 0.1509617708361357 0.2905356424639923 0.27685652152280205 0.15783911662135464 0.46908527153233714 0.07383847874584082 0.515658539215684 0.7277856537657442 0.14127805344736244 0.43764424276612446 0.7111269847204553 0.3126613480518178 0.506283329637183 0.583811275798469 0.6072655927320133 0.017275005687980016 0.8511456068051182 0.5778861482501602 0.2939506991396418 0.42001850935870755 0.20548428339559066 0.5534213457214578 0.89118230800002 0.1972608927781616 0.7744581068007315 0.7014264086684007 0.17987152940078965 0.473776829354117 0.3381881665273555 0.27235623531375386 0.626728595111258 0.967444800248033 0.6132410049859692 0.8755889994628239 0.43619221589095414 0.8773579227214747 0.3774629702735731 0.7424788451048534 0.5584087556494761 0.6306043404192327 0.9263494705848032 0.16441937182108624 0.4974929064991225 0.10696405902650885 0.45724257543116187 0.07834687623859038 0.8988614501891787 0.3617133603355598 0.3933061872664114 0.7451092910170485 0.45327128403144257 0.7242541469519945 0.020840371370842825 0.3382727748304504 0.1386429618938122 0.42974404410024347 0.6423988056698111 0.8182308690641337 0.8682305371359984 0.27884129272876057 0.5344759034999632 0.1800704827763302 0.4115406999458565 0.5251477380966406 0.35901938210143136 0.0337974236235401 0.03769281376311129 0.7377053786677231 0.3061434357758902 0.2768456780704649
user_180 -0.22226 0.371845 0.242354 -0.066587 -0.109818 -0.258174 0.396883 -0.003429 0.08361 0.230654 0.102922 -0.212121 0.401258 0.128043 -0.123196 0.346832 0.128688 0.361065 0.496102 -0.207912 0.468558 -0.176968 -0.304467 0.310835 -0.311301 -0.133485 0.168777 -0.016751 0.234698 -0.485029 -0.030576 0.293543 0.279157 0.057384 0.16396 0.344711 -0.165078 0.128178 -0.282893 0.083008 -0.10575 -0.345324 0.475686 -0.042887 -0.117481 -0.046122 0.041568 -0.026094 -0.272923 -0.168423 0.15816 0.210915 -0.105401 0.201863 -0.210928 0.101293 0.339302 0.126488 0.529426 0.423695 -0.378854 0.213068 0.226454 -0.062279 0.173642 0.307908 -0.311753 -0.145967 0.482958 -0.389517 0.255421 -0.141537 0.312455 0.25911 -0.190522 -0.167279 0.023896 -0.004871 -0.245147 -0.052401 0.203635 -0.402179 -1.08795 0.481267 -0.199141 -0.510222 0.443865 -0.048667 -0.112083 -0.195048 0.444194 -0.250014 -0.61253 0.207705 -0.330494 -0.466993 0.649515 -0.403869 0.140806 0.023674 0.474982 -0.181435 -0.205415 0.206485 0.21927 0.065948 0.24928 0.326412 -0.278783 -0.312185 -0.152341 -0.297378 0.360701 -0.26584 0.462756 -0.148124 -0.240314 -0.069148 -0.131152 -0.305297 0.129506 0.185008 -0.281771 0.055705 -0.427785 -0.054347 -0.13589 -0.523193
user_183 -0.064095 -0.109019 -0.118808 0.115325 0.161345 0.128239 -0.079859 -0.173035 0.189026 -0.09624 0.2621 -0.020989 0.270408 -0.131498 -0.064025 -0.075145 0.229206 0.338736 0.174568 0.098306 0.007987 -0.202898 -0.256178 -0.145733 0.025621 0.284394 0.061442 -0.137547 0.032781 -0.064255 -0.123024 -0.086585 0.129696 0.062944 0.083252 -0.321342 0.024615 0.052143 -0.052249 0.193434 -0.128927 -0.327498 0.191877 0.085268 0.113468 -0.050978 -0.068845 0.159913 0.201021 0.077985 -0.406037 -0.097929 -0.102479 0.464446 0.090939 0.074868 0.005884 -0.06837 -0.046397 0.060127 -0.013232 0.219371 -0.210571 -0.130916 0.054677 0.270764 0.024344 -0.013618 0.268575 -0.236844 0.403536 0.122825 -0.281711 0.324886 0.26039 -0.20536 0.299275 0.310271 0.158511 -0.002796 -0.012228 0.053413 -0.551146 0.049758 -0.078247 0.19904 -0.106234 0.134392 0.062273 -0.207771 -0.113786 0.019314 -0.325885 0.039489 0.111871 0.237628 0.036533 0.426892 0.069695 -0.136301 0.01581 0.519144 -0.005621 0.061094 -0.343517 0.257824 0.171098 -0.24968 0.068071 0.137295 0.337905 0.28869 0.088305 0.172649 -0.02836 0.118366 0.245236 0.200107 0.07357 -0.094305 -0.184227 0.197749 0.185645 0.16386 0.19351 -0.098691 -0.032385 0.143826
user_182 -0.06068 0.143369 -0.353544 -0.053315 0.03774 -0.015338 0.337763 -0.214106 0.074813 -0.346151 0.162528 -0.268224 0.25837 -0.033555 -0.271512 -0.009077 -0.179401 0.210304 0.306249 0.007445 -0.122012 0.071847 -0.374438 -0.128875 -0.271274 0.199745 0.028662 -0.096154 0.049724 0.183338 -0.088769 0.192803 -0.087074 -0.060623 0.084351 -0.114862 0.327456 0.177328 0.021104 0.304342 0.107671 -0.190058 0.290034 -0.196415 0.216392 0.021645 0.104806 0.077963 0.011739 -0.042204 0.240571 -0.241027 -0.000231 -0.084968 -0.083025 0.535007 -0.108525 -0.23632 -0.178819 -0.140447 -0.181667 0.280493 0.059019 -0.114754 -0.38092 0.183555 -0.058965 -0.469223 -0.173783 0.002454 0.20175 0.122225 -0.114449 0.159898 -0.139818 -0.187411 0.249233 0.221368 0.184721 0.307319 -0.287227 0.075483 -0.564944 0.276725 -0.082909 0.107488 -0.16074 0.210692 0.398181 -0.03336 -0.084676 -0.006802 -0.161271 0.000964 0.12603 0.193421 -0.191967 0.089202 -0.090236 -0.083574 0.014862 0.104756 0.116656 -0.164299 -0.154675 0.686506 0.42858 0.122489 -0.030307 -0.139912 0.178251 -0.045535 -0.148743 0.172191 -0.111325 -0.079704 -0.032226 0.300528 0.083442 -0.234506 0.004202 0.190109 -0.122309 -0.116373 0.092239 -0.201775 0.209683 -0.255697
